id,title,price,img_src,provider,link,feature,color
84,레깅스 셀럽 복숭아 힙업 하이웨스트 자전거팬츠,21010,https://shopping-phinf.pstatic.net/main_2305838/23058388943.1.jpg,11번가,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=2888184883&NaPm=ct=kb3n3p8w|ci=870ab8bf0eac50214c1a0883fcc3629b13b8deb8|tr=slsl|sn=17703|hk=bc343f3a62b0194cb11ef52d0e0328da196d2b4e&utm_term=&utm_campaign=%B3%D7%C0%CC%B9%F6pc_%B0%A1%B0%DD%BA%F1%B1%B3%B1%E2%BA%BB&utm_source=%B3%D7%C0%CC%B9%F6_PC_PCS&utm_medium=%B0%A1%B0%DD%BA%F1%B1%B3,hipup,yellow
85,레깅스 lulu요가 5부바지 노라인 누드느낌 헬스바지 힙업 탄력 타이트 빠른건조 하이웨스트 러닝 운동 반바지,27200,https://shopping-phinf.pstatic.net/main_2298278/22982788226.jpg,쿠팡,https://www.coupang.com/vp/products/1632065854?itemId=2783803307&vendorItemId=70773545944&src=1032001&spec=10305201&addtag=400&ctag=1632065854&lptag=P1632065854&itime=20200606215535&pageType=PRODUCT&pageValue=1632065854&wPcid=15914481358341963591557&wRef=cr.shopping.naver.com&wTime=20200606215535&redirect=landing&isAddedCart=,hipup,yellow
